id,tag_name,photo_id
19950,tree,2476
19951,water,2476
19952,marsh,2476
19953,cloud,2476
19954,bog,2476
19955,grass,2476
19956,black,2477
19957,night,2477
19958,darkness,2477
19959,sky,2477
19960,phenomenon,2477
19961,human,2477
19962,star,2477
19963,space,2477
19964,midnight,2477
19965,"facial hair",2477
19966,water,2478
19967,green,2478
19968,vacation,2478
19969,tree,2478
19970,reflection,2478
19971,sky,2478
19972,summer,2478
19973,leisure,2478
19974,fun,2478
19975,lake,2478
19976,sea,2479
19977,water,2479
19978,shore,2479
19979,coast,2479
19980,beach,2479
19981,morning,2479
19982,fog,2479
19983,sky,2479
19984,ocean,2479
19985,horizon,2479
19986,sleep,2480
19987,nap,2480
19988,bedtime,2480
19989,girl,2480
19990,bed,2480
19991,comfort,2480
19992,tree,2481
19993,ecosystem,2481
19994,trunk,2481
19995,forest,2481
19996,wood,2481
19997,woodland,2481
19998,biome,2481
19999,"spruce fir forest",2481
20000,"temperate coniferous forest",2481
20001,birch,2481
20002,tree,2482
20003,ecosystem,2482
20004,forest,2482
20005,trunk,2482
20006,woodland,2482
20007,wood,2482
20008,biome,2482
20009,"spruce fir forest",2482
20010,"temperate coniferous forest",2482
20011,grass,2482
20012,people,2483
20013,photograph,2483
20014,crowd,2483
20015,"black and white",2483
20016,tree,2483
20017,standing,2483
20018,"monochrome photography",2483
20019,history,2483
20020,monochrome,2483
20021,recreation,2483
20022,arch,2484
20023,"black and white",2484
20024,"monochrome photography",2484
20025,structure,2484
20026,"gothic architecture",2484
20027,arcade,2484
20028,building,2484
20029,monochrome,2484
20030,alley,2484
20031,history,2484
20032,"black and white",2485
20033,"monochrome photography",2485
20034,structure,2485
20035,history,2485
20036,monochrome,2485
20037,alley,2485
20038,photograph,2486
20039,"black and white",2486
20040,person,2486
20041,man,2486
20042,tree,2486
20043,"monochrome photography",2486
20044,photography,2486
20045,grass,2486
20046,snapshot,2486
20047,male,2486
20048,"black and white",2487
20049,"monochrome photography",2487
20050,photography,2487
20051,monochrome,2487
20052,sky,2487
20053,sand,2487
20054,rock,2487
20055,"stock photography",2487
20056,landscape,2487
20057,"black and white",2488
20058,photography,2488
20059,"monochrome photography",2488
20060,structure,2488
20061,monochrome,2488
20062,history,2488
20063,people,2489
20064,photograph,2489
20065,crowd,2489
20066,"black and white",2489
20067,tree,2489
20068,history,2489
20069,monochrome,2489
20070,"monochrome photography",2489
20071,troop,2489
20072,recreation,2489
20073,photograph,2490
20074,"black and white",2490
20075,"monochrome photography",2490
20076,art,2490
20077,photography,2490
20078,monochrome,2490
20079,poster,2490
20080,"vintage clothing",2490
20081,"visual arts",2490
20082,"human behavior",2490
20083,tree,2491
20084,photograph,2491
20085,black,2491
20086,person,2491
20087,"woody plant",2491
20088,man,2491
20089,"black and white",2491
20090,photography,2491
20091,"monochrome photography",2491
20092,male,2491
20093,"black and white",2492
20094,"monochrome photography",2492
20095,photography,2492
20096,sand,2492
20097,sky,2492
20098,monochrome,2492
20099,rock,2492
20100,geology,2492
20101,landscape,2492
20102,badlands,2492
20103,black,2493
20104,"black and white",2493
20105,infrastructure,2493
20106,"monochrome photography",2493
20107,photography,2493
20108,monochrome,2493
20109,darkness,2493
20110,alley,2493
20111,window,2493
20112,angle,2493
20113,photograph,2494
20114,standing,2494
20115,"black and white",2494
20116,joint,2494
20117,leg,2494
20118,model,2494
20119,shoulder,2494
20120,photography,2494
20121,"art model",2494
20122,"monochrome photography",2494
20123,photograph,2495
20124,standing,2495
20125,"black and white",2495
20126,joint,2495
20127,shoulder,2495
20128,photography,2495
20129,leg,2495
20130,"monochrome photography",2495
20131,"art model",2495
20132,model,2495
20133,photograph,2496
20134,standing,2496
20135,"black and white",2496
20136,joint,2496
20137,shoulder,2496
20138,photography,2496
20139,leg,2496
20140,model,2496
20141,"monochrome photography",2496
20142,snapshot,2496
20143,standing,2497
20144,"black and white",2497
20145,photography,2497
20146,model,2497
20147,shoulder,2497
20148,"art model",2497
20149,"monochrome photography",2497
20150,leg,2497
20151,muscle,2497
20152,arm,2497
20153,photograph,2498
20154,standing,2498
20155,"black and white",2498
20156,photography,2498
20157,joint,2498
20158,leg,2498
20159,shoulder,2498
20160,"art model",2498
20161,"monochrome photography",2498
20162,"fashion model",2498
20163,photograph,2499
20164,"black and white",2499
20165,standing,2499
20166,photography,2499
20167,"monochrome photography",2499
20168,shoulder,2499
20169,joint,2499
20170,leg,2499
20171,"art model",2499
20172,model,2499
20173,"black and white",2500
20174,"monochrome photography",2500
20175,art,2500
20176,monochrome,2500
20177,feather,2500
20178,cloud,2501
20179,sky,2501
20180,"black and white",2501
20181,cumulus,2501
20182,"monochrome photography",2501
20183,atmosphere,2501
20184,daytime,2501
20185,photography,2501
20186,"atmosphere of earth",2501
20187,horizon,2501
20188,"black and white",2502
20189,architecture,2502
20190,"monochrome photography",2502
20191,monochrome,2502
20192,line,2502
20193,"product design",2502
20194,angle,2502
20195,wood,2502
20196,shadow,2502
20197,texture,2502
20198,face,2503
20199,person,2503
20200,photograph,2503
20201,"black and white",2503
20202,man,2503
20203,nose,2503
20204,chin,2503
20205,forehead,2503
20206,"monochrome photography",2503
20207,head,2503
20208,face,2504
20209,person,2504
20210,photograph,2504
20211,"black and white",2504
20212,man,2504
20213,nose,2504
20214,"monochrome photography",2504
20215,chin,2504
20216,head,2504
20217,portrait,2504
20218,photograph,2505
20219,"black and white",2505
20220,"monochrome photography",2505
20221,joint,2505
20222,photography,2505
20223,"figure drawing",2505
20224,hand,2505
20225,arm,2505
20226,drawing,2505
20227,monochrome,2505
20228,"figure drawing",2506
20229,standing,2506
20230,"black and white",2506
20231,drawing,2506
20232,arm,2506
20233,"art model",2506
20234,hand,2506
20235,human,2506
20236,joint,2506
20237,sketch,2506
20238,"black and white",2507
20239,"figure drawing",2507
20240,joint,2507
20241,drawing,2507
20242,"monochrome photography",2507
20243,artwork,2507
20244,"art model",2507
20245,hand,2507
20246,monochrome,2507
20247,"still life photography",2507
20248,"black and white",2508
20249,"figure drawing",2508
20250,standing,2508
20251,drawing,2508
20252,"monochrome photography",2508
20253,photography,2508
20254,"art model",2508
20255,joint,2508
20256,leg,2508
20257,arm,2508
20258,crowd,2509
20259,audience,2509
20260,professional,2509
20261,crowd,2510
20262,audience,2510
20263,institution,2510
20264,"sport venue",2510
20265,recreation,2510
20266,"black and white",2511
20267,mineral,2511
20268,crystal,2511
20269,ice,2511
20270,"monochrome photography",2511
20271,texture,2511
20272,"stock photography",2511
20273,monochrome,2511
20274,mineral,2512
20275,crystal,2512
20276,"black and white",2512
20277,ice,2512
20278,texture,2512
20279,sky,2513
20280,building,2513
20281,architecture,2513
20282,"urban area",2513
20283,"residential area",2513
20284,cloud,2513
20285,daytime,2513
20286,"tower block",2513
20287,condominium,2513
20288,skyscraper,2513
20289,sky,2514
20290,"residential area",2514
20291,building,2514
20292,architecture,2514
20293,"urban area",2514
20294,cloud,2514
20295,"tower block",2514
20296,condominium,2514
20297,daytime,2514
20298,soil,2514
20299,art,2515
20300,"modern art",2515
20301,painting,2515
20302,"visual arts",2515
20303,photograph,2516
20304,"black and white",2516
20305,furniture,2516
20306,room,2516
20307,"monochrome photography",2516
20308,snapshot,2516
20309,photography,2516
20310,bedroom,2516
20311,home,2516
20312,monochrome,2516
20313,photograph,2517
20314,"black and white",2517
20315,"monochrome photography",2517
20316,sitting,2517
20317,photography,2517
20318,shoulder,2517
20319,joint,2517
20320,bed,2517
20321,monochrome,2517
20322,"figure drawing",2517
20323,photograph,2518
20324,black,2518
20325,"black and white",2518
20326,room,2518
20327,"monochrome photography",2518
20328,standing,2518
20329,shoulder,2518
20330,snapshot,2518
20331,outerwear,2518
20332,monochrome,2518
20333,photograph,2519
20334,person,2519
20335,"black and white",2519
20336,"monochrome photography",2519
20337,"senior citizen",2519
20338,photography,2519
20339,professional,2519
20340,muscle,2519
20341,monochrome,2519
20342,joint,2519
20343,furniture,2520
20344,"black and white",2520
20345,chair,2520
20346,sitting,2520
20347,table,2520
20348,"monochrome photography",2520
20349,"product design",2520
20350,"office chair",2520
20351,monochrome,2520
20352,angle,2520
20353,photograph,2521
20354,"black and white",2521
20355,standing,2521
20356,sitting,2521
20357,lady,2521
20358,"monochrome photography",2521
20359,snapshot,2521
20360,gentleman,2521
20361,photography,2521
20362,fashion,2521
20363,photograph,2522
20364,"black and white",2522
20365,photography,2522
20366,"monochrome photography",2522
20367,phenomenon,2522
20368,darkness,2522
20369,monochrome,2522
20370,"film noir",2522
20371,photograph,2523
20372,"black and white",2523
20373,shoulder,2523
20374,photography,2523
20375,snapshot,2523
20376,standing,2523
20377,"monochrome photography",2523
20378,muscle,2523
20379,arm,2523
20380,human,2523
20381,"black and white",2524
20382,table,2524
20383,"interior design",2524
20384,furniture,2524
20385,"monochrome photography",2524
20386,chair,2524
20387,window,2524
20388,monochrome,2524
20389,daylighting,2524
20390,ceiling,2524
20391,"black and white",2525
20392,food,2525
20393,"monochrome photography",2525
20394,monochrome,2525
20395,cook,2525
20396,cuisine,2525
20397,professional,2525
20398,dish,2525
20399,"cookware and bakeware",2525
20400,photograph,2526
20401,"black and white",2526
20402,"monochrome photography",2526
20403,gentleman,2526
20404,monochrome,2526
20405,event,2526
20406,photograph,2527
20407,person,2527
20408,"social group",2527
20409,"black and white",2527
20410,"monochrome photography",2527
20411,family,2527
20412,recreation,2527
20413,monochrome,2527
20414,photograph,2528
20415,"black and white",2528
20416,sitting,2528
20417,"monochrome photography",2528
20418,photography,2528
20419,snapshot,2528
20420,girl,2528
20421,monochrome,2528
20422,furniture,2528
20423,"film noir",2528
20424,white,2529
20425,photograph,2529
20426,black,2529
20427,"black and white",2529
20428,"monochrome photography",2529
20429,photography,2529
20430,home,2529
20431,standing,2529
20432,snapshot,2529
20433,architecture,2529
20434,"black and white",2530
20435,"monochrome photography",2530
20436,"interior design",2530
20437,window,2530
20438,building,2530
20439,monochrome,2530
20440,furniture,2530
20441,chapel,2530
20442,institution,2530
20443,photograph,2531
20444,sitting,2531
20445,"black and white",2531
20446,"monochrome photography",2531
20447,photography,2531
20448,snapshot,2531
20449,girl,2531
20450,monochrome,2531
20451,furniture,2531
20452,"photo shoot",2531
20453,photograph,2532
20454,"black and white",2532
20455,"monochrome photography",2532
20456,monochrome,2532
20457,"human behavior",2532
20458,photograph,2533
20459,person,2533
20460,"black and white",2533
20461,gentleman,2533
20462,"monochrome photography",2533
20463,photography,2533
20464,snapshot,2533
20465,headgear,2533
20466,moustache,2533
20467,monochrome,2533
20468,white,2534
20469,photograph,2534
20470,black,2534
20471,"black and white",2534
20472,"monochrome photography",2534
20473,standing,2534
20474,photography,2534
20475,snapshot,2534
20476,house,2534
20477,monochrome,2534
20478,restaurant,2535
20479,"black and white",2535
20480,"function hall",2535
20481,table,2535
20482,cafeteria,2535
20483,"interior design",2535
20484,photograph,2536
20485,black,2536
20486,"black and white",2536
20487,furniture,2536
20488,room,2536
20489,"monochrome photography",2536
20490,sitting,2536
20491,bedroom,2536
20492,photography,2536
20493,snapshot,2536
20494,photograph,2537
20495,"black and white",2537
20496,"monochrome photography",2537
20497,conversation,2537
20498,monochrome,2537
20499,communication,2537
20500,photograph,2538
20501,"black and white",2538
20502,snapshot,2538
20503,photography,2538
20504,"monochrome photography",2538
20505,standing,2538
20506,muscle,2538
20507,human,2538
20508,monochrome,2538
20509,"film noir",2538
20510,pink,2539
20511,standing,2539
20512,purple,2539
20513,snapshot,2539
20514,girl,2539
20515,"human body",2539
20516,outerwear,2539
20517,textile,2539
20518,design,2539
20519,cool,2539
20520,mammal,2540
20521,vertebrate,2540
20522,fur,2540
20523,fun,2540
20524,"facial hair",2540
20525,photograph,2541
20526,"black and white",2541
20527,"monochrome photography",2541
20528,photography,2541
20529,monochrome,2541
20530,"figure drawing",2541
20531,muscle,2541
20532,portrait,2541
20533,artwork,2541
20534,"art model",2541
20535,photograph,2542
20536,black,2542
20537,person,2542
20538,"black and white",2542
20539,photography,2542
20540,snapshot,2542
20541,"monochrome photography",2542
20542,standing,2542
20543,sitting,2542
20544,human,2542
20545,white,2543
20546,black,2543
20547,photograph,2543
20548,"black and white",2543
20549,sitting,2543
20550,photography,2543
20551,snapshot,2543
20552,"monochrome photography",2543
20553,chair,2543
20554,monochrome,2543
20555,photograph,2544
20556,black,2544
20557,"black and white",2544
20558,"monochrome photography",2544
20559,standing,2544
20560,sitting,2544
20561,darkness,2544
20562,gentleman,2544
20563,monochrome,2544
20564,portrait,2544
20565,black,2545
20566,photograph,2545
20567,darkness,2545
20568,"black and white",2545
20569,light,2545
20570,photography,2545
20571,"monochrome photography",2545
20572,phenomenon,2545
20573,atmosphere,2545
20574,monochrome,2545
20575,"black and white",2546
20576,architecture,2546
20577,"monochrome photography",2546
20578,window,2546
20579,"interior design",2546
20580,monochrome,2546
20581,daylighting,2546
20582,building,2546
20583,table,2546
20584,house,2546
20585,"social group",2547
20586,photograph,2547
20587,black,2547
20588,"black and white",2547
20589,snapshot,2547
20590,photography,2547
20591,"monochrome photography",2547
20592,monochrome,2547
20593,family,2547
20594,recreation,2547
20595,photograph,2548
20596,black,2548
20597,"black and white",2548
20598,sitting,2548
20599,"monochrome photography",2548
20600,lady,2548
20601,photography,2548
20602,girl,2548
20603,snapshot,2548
20604,monochrome,2548
20605,photograph,2549
20606,black,2549
20607,"black and white",2549
20608,snapshot,2549
20609,photography,2549
20610,monochrome,2549
20611,"monochrome photography",2549
20612,design,2549
20613,"human behavior",2549
20614,photograph,2550
20615,person,2550
20616,"black and white",2550
20617,gentleman,2550
20618,photography,2550
20619,"monochrome photography",2550
20620,snapshot,2550
20621,"facial hair",2550
20622,moustache,2550
20623,headgear,2550
20624,white,2551
20625,black,2551
20626,photograph,2551
20627,"black and white",2551
20628,"monochrome photography",2551
20629,photography,2551
20630,snapshot,2551
20631,wall,2551
20632,house,2551
20633,monochrome,2551
20634,"black and white",2552
20635,restaurant,2552
20636,table,2552
20637,"monochrome photography",2552
20638,"interior design",2552
20639,monochrome,2552
20640,white,2553
20641,photograph,2553
20642,black,2553
20643,"black and white",2553
20644,furniture,2553
20645,room,2553
20646,"monochrome photography",2553
20647,photography,2553
20648,sitting,2553
20649,snapshot,2553
20650,photograph,2554
20651,black,2554
20652,"black and white",2554
20653,snapshot,2554
20654,photography,2554
20655,sitting,2554
20656,"monochrome photography",2554
20657,conversation,2554
20658,design,2554
20659,communication,2554
20660,photograph,2555
20661,black,2555
20662,white,2555
20663,"black and white",2555
20664,photography,2555
20665,snapshot,2555
20666,"monochrome photography",2555
20667,standing,2555
20668,emotion,2555
20669,girl,2555
20670,building,2556
20671,skyscraper,2556
20672,architecture,2556
20673,"metropolitan area",2556
20674,"tower block",2556
20675,"corporate headquarters",2556
20676,structure,2556
20677,"commercial building",2556
20678,condominium,2556
20679,metropolis,2556
20680,reflection,2557
20681,night,2557
20682,landmark,2557
20683,cityscape,2557
20684,architecture,2557
20685,"urban area",2557
20686,city,2557
20687,light,2557
20688,metropolis,2557
20689,"metropolitan area",2557
20690,structure,2558
20691,architecture,2558
20692,wall,2558
20693,building,2558
20694,facade,2558
20695,window,2558
20696,wood,2558
20697,door,2558
20698,column,2558
20699,glass,2558
20700,architecture,2559
20701,sky,2559
20702,grass,2559
20703,line,2559
20704,window,2559
20705,energy,2559
20706,angle,2559
20707,facade,2559
20708,wind,2559
20709,daylighting,2559
20710,sky,2560
